NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
48444,CCOS 005,Ensamblador,OO1,L,1000-1059,RODRIGUEZ - PEDROZA BERENICE,1CCO4/303
48444,CCOS 005,Ensamblador,OO1,A,0900-1059,RODRIGUEZ - PEDROZA BERENICE,1CCO3/104
48444,CCOS 005,Ensamblador,OO1,J,0900-1059,RODRIGUEZ - PEDROZA BERENICE,1CCO4/303
48075,CCOS 008,Calculo Integral,OO3,L,1600-1659,AYAQUICA - MARTINEZ IRENE OLAYA,1CCO4/202
48075,CCOS 008,Calculo Integral,OO3,A,1500-1659,AYAQUICA - MARTINEZ IRENE OLAYA,1CCO4/202
48075,CCOS 008,Calculo Integral,OO3,J,1500-1659,AYAQUICA - MARTINEZ IRENE OLAYA,1CCO4/202
48068,CCOS 008,Calculo Integral,OO6,L,0900-0959,GONZALEZ - VELAZQUEZ ROGELIO,1CCO4/202
48068,CCOS 008,Calculo Integral,OO6,M,0900-1059,GONZALEZ - VELAZQUEZ ROGELIO,1CCO4/202
48068,CCOS 008,Calculo Integral,OO6,V,0900-1059,GONZALEZ - VELAZQUEZ ROGELIO,1CCO4/202
48275,CCOS 009,Estructuras Discretas,OO1,L,1400-1459,PEREZ DE CELIS - HERRERO MARIA DE LA CONCEPCION,1CCO4/206
48275,CCOS 009,Estructuras Discretas,OO1,A,1300-1459,PEREZ DE CELIS - HERRERO MARIA DE LA CONCEPCION,1CCO4/206
48275,CCOS 009,Estructuras Discretas,OO1,J,1300-1459,PEREZ DE CELIS - HERRERO MARIA DE LA CONCEPCION,1CCO4/206
49951,CCOS 010,Programacion II,OO3,L,1100-1159,BELTRAN - MARTINEZ BEATRIZ,1CCO4/101
49951,CCOS 010,Programacion II,OO3,M,1100-1259,BELTRAN - MARTINEZ BEATRIZ,1CCO4/101
49951,CCOS 010,Programacion II,OO3,V,1100-1259,BELTRAN - MARTINEZ BEATRIZ,1CCO4/403
48088,CCOS 011,Circuitos Electricos,OO2,L,0700-0759,RODRIGUEZ - PEDROZA BERENICE,1CCO3/310
48088,CCOS 011,Circuitos Electricos,OO2,M,0700-0859,RODRIGUEZ - PEDROZA BERENICE,1CCO3/310
48088,CCOS 011,Circuitos Electricos,OO2,V,0700-0859,RODRIGUEZ - PEDROZA BERENICE,1CCO4/102
48093,CCOS 011,Circuitos Electricos,OO3,L,1600-1659,MANTILLA - NARVAEZ LILIA,1CCO3/208
48093,CCOS 011,Circuitos Electricos,OO3,A,1500-1659,MANTILLA - NARVAEZ LILIA,1CCO3/208
48093,CCOS 011,Circuitos Electricos,OO3,J,1500-1659,MANTILLA - NARVAEZ LILIA,1CCO3/208
48821,CCOS 012,Logica Matematica,OO1,L,1300-1359,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/101
48821,CCOS 012,Logica Matematica,OO1,M,1300-1459,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/101
48821,CCOS 012,Logica Matematica,OO1,V,1300-1459,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/101
48451,CCOS 013,Estructuras de Datos,OO2,L,1000-1059,MELENDEZ - TEODORO AUGUSTO,1CCO1/002
48451,CCOS 013,Estructuras de Datos,OO2,A,0900-1059,MELENDEZ - TEODORO AUGUSTO,1CCO1/002
48451,CCOS 013,Estructuras de Datos,OO2,J,0900-1059,MELENDEZ - TEODORO AUGUSTO,1CCO3/109
48283,CCOS 013,Estructuras de Datos,OO3,L,1400-1459,SALAZAR - MARTINEZ HILARIO,1CCO1/001
48283,CCOS 013,Estructuras de Datos,OO3,A,1300-1459,SALAZAR - MARTINEZ HILARIO,1CCO1/001
48283,CCOS 013,Estructuras de Datos,OO3,J,1300-1459,SALAZAR - MARTINEZ HILARIO,1CCO3/109
48280,CCOS 013,Estructuras de Datos,OO4,L,1500-1559,VARGAS - LOMELI MIGUEL ANGEL,1CCO4/402
48280,CCOS 013,Estructuras de Datos,OO4,M,1500-1659,VARGAS - LOMELI MIGUEL ANGEL,1CCO4/402
48280,CCOS 013,Estructuras de Datos,OO4,V,1500-1659,VARGAS - LOMELI MIGUEL ANGEL,1CCO3/109
48813,CCOS 014,Lenguajes Formales y Automatas,OO1,L,1400-1459,BAUTISTA - RAMOS CESAR,1CCO3/114
48813,CCOS 014,Lenguajes Formales y Automatas,OO1,A,1300-1459,BAUTISTA - RAMOS CESAR,1CCO3/114
48813,CCOS 014,Lenguajes Formales y Automatas,OO1,J,1300-1459,BAUTISTA - RAMOS CESAR,1CCO5/202
48146,CCOS 250,Circuitos Logicos,OO1,L,1000-1059,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO4/101
48146,CCOS 250,Circuitos Logicos,OO1,A,0900-1059,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO3/310
48146,CCOS 250,Circuitos Logicos,OO1,J,0900-1059,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO3/310
48151,CCOS 250,Circuitos Logicos,OO2,L,1800-1859,HURTADO - MADRID JOSE MIGUEL,1CCO4/102
48151,CCOS 250,Circuitos Logicos,OO2,A,1700-1859,HURTADO - MADRID JOSE MIGUEL,1CCO3/309
48151,CCOS 250,Circuitos Logicos,OO2,J,1700-1859,HURTADO - MADRID JOSE MIGUEL,1CCO4/102
49135,CCOS 251,Probabilidad y Estadistica,OO1,L,0900-0959,GARCIA - JUAREZ PEDRO,1CCO4/305
49135,CCOS 251,Probabilidad y Estadistica,OO1,M,0900-1059,GARCIA - JUAREZ PEDRO,1CCO4/305
49135,CCOS 251,Probabilidad y Estadistica,OO1,V,0900-1059,GARCIA - JUAREZ PEDRO,1CCO4/305
49145,CCOS 251,Probabilidad y Estadistica,OO2,L,1300-1359,CONTRERAS - JUAREZ ROBERTO,1CCO4/305
49145,CCOS 251,Probabilidad y Estadistica,OO2,M,1300-1459,CONTRERAS - JUAREZ ROBERTO,1CCO4/305
49145,CCOS 251,Probabilidad y Estadistica,OO2,V,1300-1459,CONTRERAS - JUAREZ ROBERTO,1CCO4/305
49477,CCOS 251,Probabilidad y Estadistica,OO4,L,1000-1059,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/201
49477,CCOS 251,Probabilidad y Estadistica,OO4,A,0900-1059,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/201
49477,CCOS 251,Probabilidad y Estadistica,OO4,J,0900-1059,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/201
49486,CCOS 251,Probabilidad y Estadistica,OO5,L,0800-0859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO5/201
49486,CCOS 251,Probabilidad y Estadistica,OO5,A,0700-0859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO5/201
49486,CCOS 251,Probabilidad y Estadistica,OO5,J,0700-0859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO5/201
49495,CCOS 251,Probabilidad y Estadistica,OO6,L,0700-0759,MARTINEZ - GUZMAN GERARDO,1CCO4/301
49495,CCOS 251,Probabilidad y Estadistica,OO6,M,0700-0859,MARTINEZ - GUZMAN GERARDO,1CCO4/301
49495,CCOS 251,Probabilidad y Estadistica,OO6,V,0700-0859,MARTINEZ - GUZMAN GERARDO,1CCO4/301
50152,CCOS 252,Sistemas Operativos I,OO1,L,0700-0759,AGUILAR - RICO ADOLFO,1CCO1/002
50152,CCOS 252,Sistemas Operativos I,OO1,M,0700-0859,AGUILAR - RICO ADOLFO,1CCO3/109
50152,CCOS 252,Sistemas Operativos I,OO1,V,0700-0859,AGUILAR - RICO ADOLFO,1CCO1/002
50153,CCOS 252,Sistemas Operativos I,OO2,L,1200-1259,DE LA ROSA - FLORES RAFAEL,1CCO1/002
50153,CCOS 252,Sistemas Operativos I,OO2,A,1100-1259,DE LA ROSA - FLORES RAFAEL,1CCO1/002
50153,CCOS 252,Sistemas Operativos I,OO2,J,1100-1259,DE LA ROSA - FLORES RAFAEL,1CCO3/101
50155,CCOS 252,Sistemas Operativos I,OO3,L,1300-1359,COLMENARES - GUILLEN LUIS ENRIQUE,1CCO1/003
50155,CCOS 252,Sistemas Operativos I,OO3,M,1300-1459,COLMENARES - GUILLEN LUIS ENRIQUE,1CCO1/003
