NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
23590,ITIA 009,Herramientas Web,OO1,L,1200-1259,CONDE - RAMIREZ JUAN CARLOS,12EMA8/202
23590,ITIA 009,Herramientas Web,OO1,M,1200-1359,CONDE - RAMIREZ JUAN CARLOS,12EMA4/306
23590,ITIA 009,Herramientas Web,OO1,V,1200-1359,CONDE - RAMIREZ JUAN CARLOS,12EMA3/101
25573,ITIA 250,Redes y Servicios,OO2,L,1700-1759,TREVINO - SANCHEZ DANIEL,12EMA8/301
25573,ITIA 250,Redes y Servicios,OO2,A,1600-1759,TREVINO - SANCHEZ DANIEL,12EMA8/301
25573,ITIA 250,Redes y Servicios,OO2,J,1600-1759,TREVINO - SANCHEZ DANIEL,12EMA8/301
25369,ITIA 254,Admon. de Sistemas Operativos,OO1,L,0800-0859,BARRIOS - GONZALEZ ERICK,12EMA4/306
25369,ITIA 254,Admon. de Sistemas Operativos,OO1,M,0800-0959,BARRIOS - GONZALEZ ERICK,12EMA3/101
25369,ITIA 254,Admon. de Sistemas Operativos,OO1,V,0800-0959,BARRIOS - GONZALEZ ERICK,12EMA3/201
25584,ITIA 255,Tecnologias Web,OO1,L,1100-1159,ACOSTA - RUIZ SAMANTHA,12EMA3/201
25584,ITIA 255,Tecnologias Web,OO1,A,1000-1159,ACOSTA - RUIZ SAMANTHA,12EMA3/204
25584,ITIA 255,Tecnologias Web,OO1,J,1000-1159,ACOSTA - RUIZ SAMANTHA,12EMA8/303
25944,ITIA 255,Tecnologias Web,OO3,L,1100-1159,CASTILLO - AVILA ARLEM ALEIDA,12EMA4/208
25944,ITIA 255,Tecnologias Web,OO3,A,1000-1159,CASTILLO - AVILA ARLEM ALEIDA,12EMA8/303
25944,ITIA 255,Tecnologias Web,OO3,J,1000-1159,CASTILLO - AVILA ARLEM ALEIDA,12EMA4/306
